x,y,z,distance
148.25924682617188,-27.37710189819336,-115.90959930419922,3282.15576171875
153.21307373046875,-27.354768753051758,-117.16311645507812,3287.474609375
158.20350646972656,-27.32301902770996,-118.28802490234375,3292.74560546875
163.61752319335938,-27.285770416259766,-119.341552734375,3298.58984375
168.29385375976562,-27.245628356933594,-120.10120391845703,3303.478515625
173.42601013183594,-27.18587303161621,-120.77651977539062,3308.80810546875
179.0477752685547,-27.104642868041992,-121.31790161132812,3314.62646484375
184.35328674316406,-27.017578125,-121.66804504394531,3320.11572265625
189.3309326171875,-26.919506072998047,-121.87718963623047,3325.2744140625
194.7623291015625,-26.807371139526367,-122.03913116455078,3330.82861328125
200.652587890625,-26.679704666137695,-122.22175598144531,3336.73193359375
206.15753173828125,-26.547405242919922,-122.43012237548828,3342.25146484375
211.69271850585938,-26.40481948852539,-122.68633270263672,3347.802734375
217.25718688964844,-26.253976821899414,-122.97660827636719,3353.38525390625
222.84803771972656,-26.099746704101562,-123.2666244506836,3358.99365234375
228.45278930664062,-25.941272735595703,-123.5473861694336,3364.6162109375
233.96759033203125,-25.78833770751953,-123.79305267333984,3370.14697265625
239.834716796875,-25.606855392456055,-124.0229263305664,3376.02978515625
245.34107971191406,-25.40123176574707,-124.23304748535156,3381.54443359375
250.8416290283203,-25.18083953857422,-124.43555450439453,3387.05029296875
256.2515563964844,-24.932466506958008,-124.6482162475586,3392.46630859375
261.58453369140625,-24.668621063232422,-124.89083862304688,3397.806640625
266.8406982421875,-24.414548873901367,-125.156982421875,3403.07080078125
272.0254211425781,-24.171367645263672,-125.43689727783203,3408.2646484375
277.5163879394531,-23.916275024414062,-125.73271179199219,3413.76513671875
282.1515197753906,-23.699241638183594,-125.96356964111328,3418.4072265625
287.4949035644531,-23.452796936035156,-126.18924713134766,3423.75732421875
292.4203796386719,-23.21595001220703,-126.3672103881836,3428.68798828125
297.3152160644531,-22.984668731689453,-126.53971099853516,3433.58837890625
302.5295715332031,-22.74176025390625,-126.72718048095703,3438.80712890625
306.9769287109375,-22.54059600830078,-126.89094543457031,3443.25732421875
311.77899169921875,-22.330087661743164,-127.07540130615234,3448.06298828125
316.5579528808594,-22.12593650817871,-127.2679214477539,3452.845703125
321.312744140625,-21.926734924316406,-127.46692657470703,3457.60498046875
326.41912841796875,-21.719451904296875,-127.68746185302734,3462.7158203125
331.15692138671875,-21.536266326904297,-127.89743041992188,3467.45849609375
335.89703369140625,-21.368061065673828,-128.11180114746094,3472.20361328125
340.6464538574219,-21.217395782470703,-128.33197021484375,3476.9580078125
345.4065856933594,-21.07094955444336,-128.5572509765625,3481.72412109375
350.54644775390625,-20.92081069946289,-128.80409240722656,3486.86962890625
355.3587646484375,-20.78542137145996,-129.0420379638672,3491.6884765625
359.84893798828125,-20.65079689025879,-129.26165771484375,3496.18408203125
365.48992919921875,-20.488540649414062,-129.5237274169922,3501.83349609375
370.0191955566406,-20.371971130371094,-129.7151336669922,3506.36865234375
374.94476318359375,-20.250864028930664,-129.89723205566406,3511.29931640625
379.8921203613281,-20.13750457763672,-130.05926513671875,3516.25048828125
385.25555419921875,-20.017597198486328,-130.2327423095703,3521.61865234375
389.88323974609375,-19.919876098632812,-130.40184020996094,3526.25146484375
395.3191833496094,-19.800678253173828,-130.6217803955078,3531.69384765625
400.3821105957031,-19.697521209716797,-130.8319549560547,3536.7626953125
405.43463134765625,-19.595619201660156,-131.03109741210938,3541.82080078125
410.47174072265625,-19.49991226196289,-131.22048950195312,3546.86376953125
415.5068359375,-19.40312385559082,-131.3995361328125,3551.90380859375
420.5489501953125,-19.31552505493164,-131.58114624023438,3556.9501953125
425.5877990722656,-19.243383407592773,-131.77377319335938,3561.99365234375
430.55596923828125,-19.167247772216797,-131.97242736816406,3566.966796875
435.7731018066406,-19.11628532409668,-132.18495178222656,3572.189453125
440.2159423828125,-19.091171264648438,-132.36831665039062,3576.63720703125
445.4251708984375,-19.054319381713867,-132.57833862304688,3581.8515625
450.2892150878906,-19.019731521606445,-132.7672882080078,3586.72021484375
455.175048828125,-19.005325317382812,-132.95677185058594,3591.61083984375
460.0077819824219,-18.994518280029297,-133.1406707763672,3596.44775390625
464.7313537597656,-18.970212936401367,-133.3250732421875,3601.17626953125
469.36004638671875,-18.96120834350586,-133.52268981933594,3605.81005859375
474.31146240234375,-18.950624465942383,-133.73983764648438,3610.76708984375
478.9267578125,-18.949432373046875,-133.9341278076172,3615.38720703125
483.585205078125,-18.95176887512207,-134.13352966308594,3620.05029296875
488.2905578613281,-18.968307495117188,-134.34938049316406,3624.76123046875
493.0454406738281,-18.99579620361328,-134.5774688720703,3629.5224609375
497.8247375488281,-19.015300750732422,-134.81089782714844,3634.30810546875
502.9177551269531,-19.057851791381836,-135.06507873535156,3639.40771484375
507.6238098144531,-19.10220718383789,-135.29248046875,3644.11962890625
512.335205078125,-19.14095687866211,-135.50213623046875,3648.83642578125
517.0122680664062,-19.192121505737305,-135.67625427246094,3653.517578125
521.9718017578125,-19.255388259887695,-135.8782196044922,3658.48193359375
526.1665649414062,-19.308090209960938,-136.01907348632812,3662.6796875
531.0303955078125,-19.372638702392578,-136.17718505859375,3667.546875
535.5504150390625,-19.436927795410156,-136.30911254882812,3672.06982421875
540.4345703125,-19.514341354370117,-136.4569854736328,3676.95703125
544.5874633789062,-19.572158813476562,-136.5992431640625,3681.11328125
549.3632202148438,-19.646072387695312,-136.78330993652344,3685.8935546875
553.3974609375,-19.711530685424805,-136.95346069335938,3689.93212890625
558.0305786132812,-19.791889190673828,-137.1658935546875,3694.5712890625
562.2705078125,-19.868799209594727,-137.37132263183594,3698.81689453125
566.4915771484375,-19.949195861816406,-137.58419799804688,3703.0439453125
571.0604248046875,-20.044187545776367,-137.81971740722656,3707.61962890625
575.312255859375,-20.135231018066406,-138.03565979003906,3711.876953125
579.518798828125,-20.23387336730957,-138.24234008789062,3716.0869140625
