x,y,z
-538.5670166015625,18.42804527282715,-449.8642578125
-538.85595703125,18.5284366607666,-450.7360534667969
-539.1163330078125,18.632410049438477,-451.681396484375
-539.3239135742188,18.738433837890625,-452.70220947265625
-539.4898681640625,18.859722137451172,-453.9190979003906
-539.5696411132812,18.969362258911133,-455.0731201171875
-539.5806274414062,19.103784561157227,-456.5570373535156
-539.482177734375,19.23712921142578,-458.0757141113281
-539.2391357421875,19.3844051361084,-459.719482421875
-538.7806396484375,19.551218032836914,-461.58526611328125
-538.1515502929688,19.71123695373535,-463.32342529296875
-537.330322265625,19.875587463378906,-465.020263671875
-536.3206787109375,20.037424087524414,-466.6448059082031
-535.0975952148438,20.200395584106445,-468.196044921875
-533.721923828125,20.346708297729492,-469.56280517578125
-532.2301635742188,20.469829559326172,-470.7424011230469
-530.4817504882812,20.57735252380371,-471.8293762207031
-528.7216796875,20.66008758544922,-472.66943359375
-526.8150634765625,20.735315322875977,-473.3956298828125
-524.7575073242188,20.799217224121094,-474.0718994140625
-522.5326538085938,20.848739624023438,-474.6660461425781
-520.1539916992188,20.878189086914062,-475.17462158203125
-517.6227416992188,20.914949417114258,-475.61370849609375
-514.92626953125,20.95750617980957,-475.9827575683594
-511.9834289550781,21.02726173400879,-476.3373718261719
-508.42437744140625,21.104711532592773,-476.7052001953125
-504.78265380859375,21.158395767211914,-477.1233215332031
-500.7825927734375,21.226377487182617,-477.73828125
-496.4526672363281,21.27958106994629,-478.4473876953125
-491.74798583984375,21.327871322631836,-479.22607421875
-486.654296875,21.375137329101562,-480.0632019042969
-481.2812194824219,21.404172897338867,-480.90252685546875
-475.5240783691406,21.415512084960938,-481.7076416015625
-469.4432373046875,21.41812515258789,-482.4607849121094
-462.61273193359375,21.434301376342773,-483.2411804199219
-455.52032470703125,21.46186065673828,-483.9803771972656
-448.739501953125,21.435222625732422,-484.6748962402344
-441.8301086425781,21.42673683166504,-485.38177490234375
-434.8237609863281,21.3426456451416,-486.0773010253906
-427.7841491699219,21.19700813293457,-486.7121276855469
-420.7552490234375,21.048269271850586,-487.24774169921875
-413.7575988769531,20.866907119750977,-487.68994140625
-406.76507568359375,20.674564361572266,-488.0164489746094
-399.7650146484375,20.48379898071289,-488.23809814453125
-392.2164001464844,20.286548614501953,-488.41265869140625
-385.1774597167969,20.093477249145508,-488.5169372558594
-378.0640869140625,19.872608184814453,-488.5704040527344
-370.912353515625,19.641210556030273,-488.60430908203125
-363.72442626953125,19.38205337524414,-488.6170349121094
-356.5077209472656,19.092924118041992,-488.5907897949219
-349.2695007324219,18.78653907775879,-488.4745788574219
-342.01141357421875,18.455154418945312,-488.2618408203125
-334.7253112792969,18.1068058013916,-487.9650573730469
-327.3963317871094,17.741052627563477,-487.57696533203125
-319.4418640136719,17.34073257446289,-487.0637512207031
-312.0577697753906,16.957897186279297,-486.5393981933594
-304.64691162109375,16.56675910949707,-485.9696350097656
-297.224609375,16.188547134399414,-485.3283386230469
-289.798828125,15.810112953186035,-484.5683288574219
-281.79302978515625,15.413118362426758,-483.6085510253906
-274.3306884765625,15.040431022644043,-482.6449890136719
-266.8350830078125,14.692481994628906,-481.6653747558594
-259.3197326660156,14.36213493347168,-480.6591796875
-251.2167205810547,14.031689643859863,-479.4980773925781
-244.26034545898438,13.746736526489258,-478.4161071777344
-236.1329345703125,13.416187286376953,-477.0755615234375
-228.5802001953125,13.109814643859863,-475.776611328125
-221.01791381835938,12.812851905822754,-474.43292236328125
-213.44659423828125,12.518292427062988,-473.0883483886719
-205.88693237304688,12.264225006103516,-471.7873840332031
-198.34487915039062,12.018303871154785,-470.5369873046875
-190.82728576660156,11.804007530212402,-469.3070983886719
-183.35137939453125,11.575145721435547,-468.0616149902344
-175.91554260253906,11.36186408996582,-466.77850341796875
-168.5182647705078,11.162528991699219,-465.4764404296875
-161.1478271484375,10.970880508422852,-464.1728820800781
-153.22547912597656,10.7737398147583,-462.7861022949219
-145.87782287597656,10.595667839050293,-461.5182189941406
-138.5389862060547,10.432720184326172,-460.2645568847656
-131.2139434814453,10.273882865905762,-459.02215576171875
-123.87226867675781,10.099613189697266,-457.7789306640625
-116.5432357788086,9.92245864868164,-456.53692626953125
-109.23526000976562,9.765219688415527,-455.2917785644531
-101.95541381835938,9.586265563964844,-454.0443420410156
-94.14200592041016,9.379426956176758,-452.7134704589844
-86.90789794921875,9.15436840057373,-451.504638671875
-79.69402313232422,8.961716651916504,-450.30743408203125
-72.51081848144531,8.761544227600098,-449.08831787109375
-64.80059051513672,8.533909797668457,-447.7438659667969
-57.66195297241211,8.323493003845215,-446.4901123046875
-50.53925323486328,8.101079940795898,-445.24017333984375
-43.43130874633789,7.869375705718994,-443.988525390625
-36.32516098022461,7.637260437011719,-442.74755859375
-29.193483352661133,7.403292655944824,-441.5559997558594
-22.032873153686523,7.175256252288818,-440.4245910644531
-14.84072208404541,6.946852207183838,-439.3684387207031
-7.613275051116943,6.70842981338501,-438.3985900878906
0.21457955241203308,6.440013408660889,-437.4206848144531
7.527512550354004,6.177707672119141,-436.56512451171875
14.879380226135254,5.90762186050415,-435.7581787109375
22.25448989868164,5.638000011444092,-434.99346923828125
29.648405075073242,5.368715763092041,-434.26220703125
37.046424865722656,5.0971527099609375,-433.56719970703125
44.43824005126953,4.818175792694092,-432.9080505371094
51.84198760986328,4.528015613555908,-432.2818298339844
59.28936767578125,4.231659412384033,-431.7151184082031
66.78260803222656,3.927867889404297,-431.22772216796875
74.3214340209961,3.617172956466675,-430.8217468261719
81.90494537353516,3.3011348247528076,-430.51318359375
90.11868286132812,2.9503047466278076,-430.27008056640625
97.78657531738281,2.616678237915039,-430.0804443359375
105.4925308227539,2.293862819671631,-429.912841796875
113.23757934570312,1.9800223112106323,-429.78729248046875
121.62480926513672,1.6383460760116577,-429.6900939941406
128.85250854492188,1.338550329208374,-429.6102600097656
136.72293090820312,1.0027981996536255,-429.5152587890625
144.63470458984375,0.6531882882118225,-429.3990478515625
153.19973754882812,0.2506413161754608,-429.24884033203125
161.19351196289062,-0.1282101422548294,-429.0892028808594
169.22454833984375,-0.4881860315799713,-428.89886474609375
177.2904815673828,-0.8720791339874268,-428.68890380859375
185.33192443847656,-1.2826428413391113,-428.5084533691406
193.04129028320312,-1.6715173721313477,-428.3792419433594
200.09771728515625,-2.030319929122925,-428.27545166015625
206.55162048339844,-2.3671350479125977,-428.18109130859375
212.3708953857422,-2.674449920654297,-428.0899658203125
217.48670959472656,-2.9445815086364746,-428.0037841796875
222.183837890625,-3.193413496017456,-427.9161071777344
226.4508056640625,-3.4216954708099365,-427.8298645019531
230.14634704589844,-3.616469383239746,-427.748779296875
233.6197967529297,-3.79677152633667,-427.66009521484375
237.04722595214844,-3.9717884063720703,-427.53131103515625
240.26535034179688,-4.138284683227539,-427.33831787109375
242.94007873535156,-4.283592224121094,-427.0971984863281
245.79522705078125,-4.449174880981445,-426.7279052734375
248.2614288330078,-4.597127437591553,-426.2894592285156
250.72244262695312,-4.737052917480469,-425.7221984863281
253.1835479736328,-4.88484525680542,-425.0108947753906
255.62730407714844,-5.021728515625,-424.1343994140625
257.99127197265625,-5.163935661315918,-423.0225830078125
260.221923828125,-5.303648948669434,-421.66070556640625
262.3658752441406,-5.438786029815674,-420.13818359375
264.4675598144531,-5.571242332458496,-418.5135803222656
266.49298095703125,-5.701293468475342,-416.7314758300781
268.43011474609375,-5.836210250854492,-414.79376220703125
270.27435302734375,-5.973899841308594,-412.7095031738281
272.0025634765625,-6.112946033477783,-410.4716491699219
273.6874084472656,-6.269826412200928,-407.8811340332031
275.0500183105469,-6.422605514526367,-405.282958984375
276.2196350097656,-6.576294898986816,-402.5167541503906
277.1905212402344,-6.721404075622559,-399.58154296875
277.94854736328125,-6.8657917976379395,-396.46429443359375
278.44293212890625,-7.027600288391113,-393.17425537109375
278.622314453125,-7.209277153015137,-389.72674560546875
278.4431457519531,-7.393411636352539,-386.14788818359375
277.9200744628906,-7.574651718139648,-382.4617614746094
277.04168701171875,-7.768167972564697,-378.6988830566406
275.77923583984375,-7.968435287475586,-374.8921203613281
274.1686096191406,-8.172762870788574,-371.0549011230469
272.0723571777344,-8.416741371154785,-366.9032897949219
269.8697204589844,-8.665640830993652,-363.01287841796875
267.4787292480469,-8.928181648254395,-359.0849914550781
264.7179870605469,-9.219380378723145,-354.8130798339844
262.0169982910156,-9.493070602416992,-350.7666015625
259.1554260253906,-9.790310859680176,-346.6118469238281
256.106201171875,-10.121306419372559,-342.36981201171875
252.84886169433594,-10.436020851135254,-338.0618896484375
249.366943359375,-10.74502944946289,-333.7141418457031
245.66766357421875,-11.044466972351074,-329.35821533203125
241.76116943359375,-11.334548950195312,-325.01513671875
237.6532440185547,-11.610540390014648,-320.68621826171875
233.34176635742188,-11.870718002319336,-316.3809814453125
228.82496643066406,-12.118677139282227,-312.111083984375
224.09959411621094,-12.353997230529785,-307.89556884765625
218.77877807617188,-12.581186294555664,-303.43389892578125
213.61318969726562,-12.774017333984375,-299.395751953125
208.2346649169922,-12.953680038452148,-295.4975891113281
202.6696014404297,-13.126920700073242,-291.77069091796875
196.92529296875,-13.281668663024902,-288.2275695800781
191.049560546875,-13.417265892028809,-284.8067321777344
185.06143188476562,-13.519319534301758,-281.48907470703125
178.9534454345703,-13.587894439697266,-278.30914306640625
172.23968505859375,-13.63284969329834,-275.07086181640625
165.88717651367188,-13.649798393249512,-272.2431335449219
158.9202423095703,-13.645800590515137,-269.416748046875
152.3361358642578,-13.626922607421875,-267.0209655761719
145.65049743652344,-13.575276374816895,-264.8564453125
138.89202880859375,-13.491735458374023,-262.9315490722656
132.07000732421875,-13.393579483032227,-261.2602233886719
125.17919158935547,-13.274431228637695,-259.8122253417969
118.21760559082031,-13.17723274230957,-258.5950622558594
111.18634033203125,-13.070334434509277,-257.63323974609375
103.54702758789062,-12.944979667663574,-256.880126953125
96.40650177001953,-12.815937995910645,-256.43829345703125
89.23188018798828,-12.704113006591797,-256.24359130859375
82.03279876708984,-12.600038528442383,-256.3048400878906
74.81966400146484,-12.510770797729492,-256.65234375
67.6039047241211,-12.423709869384766,-257.29388427734375
59.83740997314453,-12.314425468444824,-258.2759704589844
52.62834548950195,-12.201067924499512,-259.3958740234375
45.96635437011719,-12.111330032348633,-260.53668212890625
38.15601348876953,-12.00223445892334,-261.8802795410156
30.839967727661133,-11.891440391540527,-263.0604553222656
23.45800018310547,-11.793825149536133,-264.203369140625
16.02869987487793,-11.700725555419922,-265.3604736328125
8.51297664642334,-11.604848861694336,-266.5203552246094
0.9197338223457336,-11.505443572998047,-267.61773681640625
-7.333795547485352,-11.40231990814209,-268.7701416015625
-15.063690185546875,-11.320828437805176,-269.8865051269531
-23.434226989746094,-11.235451698303223,-271.14971923828125
-31.249183654785156,-11.136130332946777,-272.3598937988281
-39.09672164916992,-11.025358200073242,-273.5510559082031
-46.956031799316406,-10.907743453979492,-274.69122314453125
-54.771915435791016,-10.808300971984863,-275.820556640625
-62.422061920166016,-10.737500190734863,-276.94598388671875
-70.39683532714844,-10.659088134765625,-278.13525390625
-77.23070526123047,-10.590328216552734,-279.1506042480469
-83.38362121582031,-10.532196998596191,-280.03582763671875
-88.87974548339844,-10.484430313110352,-280.7587585449219
-94.22209930419922,-10.458834648132324,-281.3324890136719
-98.79846954345703,-10.457884788513184,-281.5770263671875
-103.06465148925781,-10.474544525146484,-281.5504455566406
-107.19874572753906,-10.512452125549316,-281.33038330078125
-111.167236328125,-10.557297706604004,-280.9024963378906
-115.03081512451172,-10.572157859802246,-280.33575439453125
-118.80753326416016,-10.593456268310547,-279.5642395019531
-122.78934478759766,-10.635734558105469,-278.5210266113281
-126.46107482910156,-10.686264038085938,-277.4465026855469
-130.12913513183594,-10.741544723510742,-276.2499084472656
-133.7293701171875,-10.814665794372559,-274.818115234375
