x,y,z
197.16770935058594,-1.9737188816070557,-426.89935302734375
206.2683868408203,-2.4514386653900146,-426.6676940917969
213.88623046875,-2.8662569522857666,-426.36639404296875
220.83428955078125,-3.2564198970794678,-425.92596435546875
227.01824951171875,-3.6166656017303467,-425.202392578125
232.7240753173828,-3.967090368270874,-424.13214111328125
238.13092041015625,-4.318910121917725,-422.5930480957031
243.26019287109375,-4.683135509490967,-420.63812255859375
248.05322265625,-5.055168151855469,-418.2271423339844
252.75509643554688,-5.477725028991699,-415.09454345703125
256.68878173828125,-5.882220268249512,-411.7601318359375
260.2169494628906,-6.25802755355835,-408.09716796875
263.2848205566406,-6.599572658538818,-404.1324462890625
265.78924560546875,-6.952568054199219,-399.8929748535156
267.6928405761719,-7.287045955657959,-395.4132385253906
269.01336669921875,-7.580250263214111,-390.6922912597656
269.75537109375,-7.853321552276611,-385.7471923828125
269.96209716796875,-8.092550277709961,-380.56414794921875
269.5550842285156,-8.333210945129395,-375.2025146484375
268.44549560546875,-8.593666076660156,-369.76422119140625
266.6567687988281,-8.886330604553223,-364.3037414550781
264.29571533203125,-9.198272705078125,-358.8238830566406
261.1824035644531,-9.55327320098877,-352.91595458984375
258.04736328125,-9.877137184143066,-347.88653564453125
253.9115447998047,-10.305142402648926,-342.0643310546875
249.68630981445312,-10.701757431030273,-336.6683349609375
244.73934936523438,-11.106183052062988,-330.8949279785156
239.8116455078125,-11.46806812286377,-325.5756530761719
234.5676727294922,-11.803692817687988,-320.32281494140625
229.00445556640625,-12.117053031921387,-315.188232421875
223.0641632080078,-12.416855812072754,-310.23541259765625
216.72824096679688,-12.688836097717285,-305.5830993652344
209.50521850585938,-12.958907127380371,-300.9378967285156
202.4906005859375,-13.192549705505371,-296.91845703125
195.20069885253906,-13.404532432556152,-293.1985168457031
187.66664123535156,-13.587841033935547,-289.7677001953125
179.92640686035156,-13.72508430480957,-286.5953369140625
172.007080078125,-13.817986488342285,-283.66705322265625
163.92115783691406,-13.874433517456055,-280.996826171875
155.67274475097656,-13.902491569519043,-278.5904541015625
147.2635498046875,-13.90001106262207,-276.4322204589844
138.70399475097656,-13.848519325256348,-274.5286865234375
130.00791931152344,-13.746313095092773,-272.89013671875
121.18875122070312,-13.613493919372559,-271.5232849121094
112.25886535644531,-13.4735107421875,-270.43487548828125
103.24620056152344,-13.336064338684082,-269.60980224609375
94.17585754394531,-13.193976402282715,-269.06622314453125
84.35963439941406,-13.053217887878418,-268.8117370605469
75.20706939697266,-12.903830528259277,-268.9024963378906
66.03160095214844,-12.749723434448242,-269.3003845214844
56.8470573425293,-12.582470893859863,-270.01904296875
46.95737075805664,-12.403818130493164,-271.1708984375
37.772308349609375,-12.251578330993652,-272.5726318359375
28.57485580444336,-12.108142852783203,-274.2184143066406
19.350231170654297,-11.965290069580078,-276.0087890625
10.07438850402832,-11.811405181884766,-277.7988586425781
0.014023587107658386,-11.619693756103516,-279.62640380859375
-8.663028717041016,-11.435827255249023,-281.116943359375
-18.84552764892578,-11.229888916015625,-282.77008056640625
-28.351171493530273,-11.034082412719727,-284.2044982910156
-37.942745208740234,-10.843025207519531,-285.5485534667969
-47.61900329589844,-10.676207542419434,-286.80987548828125
-57.33797073364258,-10.541154861450195,-287.9349365234375
-67.0099105834961,-10.426018714904785,-288.8336486816406
-76.56968688964844,-10.332091331481934,-289.35198974609375
-86.00595092773438,-10.266295433044434,-289.4213562011719
-95.29428100585938,-10.250988006591797,-288.8847961425781
-104.33843994140625,-10.294642448425293,-287.4851379394531
-113.7052993774414,-10.424497604370117,-284.994140625
-122.0252456665039,-10.52663803100586,-281.90142822265625
-130.02227783203125,-10.688724517822266,-278.3020935058594
-137.6051483154297,-10.876317024230957,-274.144775390625
-144.592529296875,-11.108736991882324,-269.3037109375
-150.8877410888672,-11.35949993133545,-263.8231201171875
-156.54306030273438,-11.614660263061523,-257.8565673828125
-161.64210510253906,-11.93199348449707,-251.54490661621094
-166.3870849609375,-12.325037956237793,-244.37110900878906
-170.1066436767578,-12.70373249053955,-237.4446563720703
-173.1653289794922,-13.114680290222168,-230.31890869140625
-175.47732543945312,-13.507538795471191,-223.02162170410156
-177.1954345703125,-13.995415687561035,-215.02613830566406
-178.1625518798828,-14.429298400878906,-207.4591064453125
-178.53427124023438,-14.916342735290527,-199.79443359375
-178.2967987060547,-15.42123794555664,-192.0806121826172
-177.4014129638672,-15.924345970153809,-184.37197875976562
-175.81202697753906,-16.468542098999023,-176.72206115722656
-173.5906524658203,-17.052364349365234,-169.1304931640625
-170.8125762939453,-17.673885345458984,-161.59295654296875
-167.60755920410156,-18.356613159179688,-154.08058166503906
-164.1851043701172,-19.073772430419922,-146.51101684570312
-160.48463439941406,-19.805879592895508,-138.9231719970703
-156.0661163330078,-20.61738395690918,-130.8232879638672
-151.59974670410156,-21.39466094970703,-123.37950897216797
-146.87318420410156,-22.177255630493164,-115.971923828125
-142.00453186035156,-22.954683303833008,-108.5333023071289
-137.1318817138672,-23.69070816040039,-100.97857666015625
-132.29971313476562,-24.38477897644043,-93.29362487792969
-127.5710678100586,-25.05599594116211,-85.55445861816406
-122.99210357666016,-25.6868896484375,-77.85910034179688
-118.53984069824219,-26.255102157592773,-70.28819274902344
-114.13932037353516,-26.734779357910156,-62.96981430053711
-109.36105346679688,-27.20316505432129,-55.43641662597656
-104.32395935058594,-27.657875061035156,-48.39705276489258
-99.34422302246094,-28.034875869750977,-42.37363815307617
-93.9892349243164,-28.361289978027344,-36.8817138671875
-88.22065734863281,-28.655986785888672,-31.908313751220703
-82.07752227783203,-28.97243309020996,-27.445993423461914
-75.5723648071289,-29.239919662475586,-23.499391555786133
-68.75896453857422,-29.489770889282227,-20.080902099609375
-61.68112564086914,-29.733869552612305,-17.209028244018555
-54.370880126953125,-29.939767837524414,-14.929203033447266
-46.866329193115234,-30.10317039489746,-13.231266975402832
-38.62558364868164,-30.219743728637695,-12.056710243225098
-30.870752334594727,-30.29245948791504,-11.612293243408203
-23.077465057373047,-30.349868774414062,-11.848484992980957
-15.303815841674805,-30.348934173583984,-12.784738540649414
-7.576354503631592,-30.289472579956055,-14.414782524108887
0.052818819880485535,-30.188331604003906,-16.718151092529297
7.552687644958496,-30.052534103393555,-19.61136817932129
14.92204475402832,-29.854206085205078,-22.994205474853516
22.07498550415039,-29.64542579650879,-26.932004928588867
28.87886619567871,-29.408376693725586,-31.480363845825195
35.24309539794922,-29.180959701538086,-36.57107925415039
41.61472702026367,-28.97075080871582,-42.604515075683594
47.18003463745117,-28.792207717895508,-48.63151168823242
52.5536003112793,-28.616113662719727,-54.93007278442383
58.34831237792969,-28.43868064880371,-61.83926773071289
63.94109344482422,-28.26380729675293,-68.19641876220703
69.82356262207031,-28.109621047973633,-74.41520690917969
76.03069305419922,-27.973112106323242,-80.44627380371094
82.59386444091797,-27.856096267700195,-86.2252197265625
89.51752471923828,-27.754671096801758,-91.70978546142578
96.78095245361328,-27.670541763305664,-96.88090515136719
104.94684600830078,-27.562620162963867,-102.11308288574219
112.84625244140625,-27.462322235107422,-106.65074920654297
121.03398132324219,-27.39687156677246,-110.85005187988281
129.500732421875,-27.36764907836914,-114.70821380615234
138.2200927734375,-27.346336364746094,-118.26080322265625
147.1676483154297,-27.299015045166016,-121.5334243774414
156.3188018798828,-27.222736358642578,-124.5047836303711
165.72677612304688,-27.115114212036133,-127.15296936035156
175.3704071044922,-26.970548629760742,-129.43618774414062
185.22669982910156,-26.788806915283203,-131.35299682617188
195.27041625976562,-26.568511962890625,-132.93569946289062
206.26368713378906,-26.30402374267578,-134.31463623046875
216.61441040039062,-26.014936447143555,-135.3639373779297
227.08973693847656,-25.681718826293945,-136.1913299560547
237.6793975830078,-25.288127899169922,-136.78057861328125
248.3824005126953,-24.85323143005371,-137.14926147460938
259.193359375,-24.40056800842285,-137.38214111328125
270.1053466796875,-23.93025016784668,-137.51870727539062
281.9477844238281,-23.401288986206055,-137.63247680664062
293.8702087402344,-22.865997314453125,-137.8325653076172
304.1463623046875,-22.41914939880371,-138.07833862304688
316.1963195800781,-21.934030532836914,-138.41607666015625
327.439697265625,-21.497791290283203,-138.76100158691406
338.7279968261719,-21.094018936157227,-139.19696044921875
350.0530700683594,-20.716413497924805,-139.72630310058594
361.4162902832031,-20.37274742126465,-140.28173828125
372.8232116699219,-20.096914291381836,-140.81558227539062
384.2697448730469,-19.834688186645508,-141.3653106689453
395.7558898925781,-19.56572723388672,-141.9170684814453
407.2815246582031,-19.36599349975586,-142.4703369140625
419.7333068847656,-19.12328338623047,-143.0846710205078
431.3353576660156,-18.965801239013672,-143.68045043945312
442.9576416015625,-18.884384155273438,-144.305908203125
454.6188659667969,-18.764881134033203,-144.96286010742188
466.3370056152344,-18.758501052856445,-145.66275024414062
478.11102294921875,-18.744565963745117,-146.36505126953125
489.9483337402344,-18.774991989135742,-146.98817443847656
501.8465881347656,-18.86261749267578,-147.5345001220703
513.8006591796875,-18.9354248046875,-148.07391357421875
525.8006591796875,-19.039091110229492,-148.65390014648438
538.7085571289062,-19.160079956054688,-149.2802734375
550.5646362304688,-19.32139778137207,-149.86282348632812
562.1974487304688,-19.551294326782227,-150.42613220214844
